id,from_id,date,text,likes,views,reposts,comments,topic
1922,-112218541,2025-06-19 16:07:24,"📰19 июня 2025 года - Главные новости на сегодня

🟡 В Бразилии в дни саммита БРИКС пройдет открытая неделя науки БРИКС+
🔗 https://nauka.tass.ru/nauka/24258155

🟡 Корпорация МСП и ВЭБ.РФ поддержат проекты в сфере городской экономики на 100 млрд рублей в 2025 году
🔗 https://corpmsp.ru/about/press/news/novosti-korporatsii/korporatsiya-msp-i-veb-rf-podderzhat-proekty-v-sfere-gorodskoy-ekonomiki-na-100-mlrd-rubley-v-2025-g/

🟡 Ветераны СВО смогут пройти обучение и получить диплом СПбГУ
🔗 https://spbu.ru/news-events/novosti/pmef-2025-veterany-svo-smogut-proyti-obuchenie-i-poluchit-diplom-spbgu

🟡 В Якутии создадут завод по производству автономных энергокомплексов
🔗 https://t.me/minenergo_official/5232

🟡 Геоскан и оператор «ЭРА-ГЛОНАСС» будут совместно развивать технологии идентификации и связи для гражданской беспилотной авиации
🔗 https://aoglonass.ru/news/geoskan-i-operator-era-glonass-budut-sovmestno-razvivat-tekhnologii-identifikatsii-i-svyazi-dlya-gra

🟡 В Бразилии завершился XI Молодёжный саммит БРИКС, объединивший более 180 участников из 13 стран.
🔗 https://t.me/rosmolodez/19329

🟡 «Роснефть» повышает качество исследований керна
🔗 https://www.rosneft.ru/press/news/item/222292/

🟡 К июню 2025 года по программе догазификации газовые сети проложены к участкам 1,28 млн домовладений россиян
🔗 https://www.gazprom.ru/press/news/2025/june/article581746/

🟡 ""Автоваз"" представил на ПМЭФ Lada Aura для такси
🔗 https://tass.ru/ekonomika/24253205

🟡 Правительство продлило срок проведения эксперимента по онлайн-продаже льготных и субсидируемых авиабилетов
🔗 https://t.me/government_rus/21753

🟡 ДРСК повышает надежность электроснабжения Благовещенска
🔗 https://drsk.ru/press/news/drsk-povyshaet-nadezhnost-elektrosnabzheniya-blagoveshchenska/

🟡 С начала года российские рыбаки добыли свыше 2,2 млн тонн водных биоресурсов
🔗 https://fish.gov.ru/main-news/2025/06/17/s-nachala-goda-rossijskie-rybaki-dobyli-svyshe-22-mln-tonn-vodnyh-bioresursov/

🟡 Увеличение пособия по беременности коснется 13,5 тыс. студенток
🔗 https://tass.ru/obschestvo/24244865

🟡 Выпуск отечественных авто в 2024 году вырос на треть
🔗 https://tass.ru/ekonomika/24245221 

🟡 Ростех нарастил выручку от реализации гражданской продукции до 1,1 трлн рублей
🔗 https://t.me/rostecru/9543

🟡 Ростех предлагает более 2600 потенциальных вакансий для ветеранов СВО
🔗 https://t.me/rostecru/9542

🟡 Выручка Ростеха в 2024 году выросла на 27%
🔗 https://t.me/rostecru/9535

🟡 Росводресурсы представят звуки водных сокровищ России на VK Fest 2025
🔗 https://voda.gov.ru/press-tsenter/news/federalnye/560585/

🟡 На ""Госуслугах"" планируют внедрить навигатор по мерам поддержки молодых семей
🔗 https://tass.ru/obschestvo/24240937

🟡 На МСП.РФ ветераны СВО могут подать заявку на участие в программе «СВОй бизнес»
🔗 https://corpmsp.ru/about/press/news/novosti-korporatsii/na-msp-rf-veterany-svo-mogut-podat-zayavku-na-uchastie-v-programme-svoy-biznes/ 

🟡 Зеленые госзакупки: в приоритете экологичный транспорт
🔗 https://t.me/government_rus/21732

🟡 Почта России возобновляет отправку посылок в КНДР
🔗 https://tass.ru/ekonomika/24240071

🟡 В международном детском центре «Артек» на территории лагеря «Солнечный» завершилось строительство двух спальных корпусов на 1000 мест
🔗 https://t.me/minstroyrf/18977

🟡 На трек ""Креативная экономика"" форума ""Сильные идеи"" поступило 2,5 тыс. идей
🔗 https://tass.ru/ekonomika/24231485

🟡 В V Всероссийском онлайн-голосовании за объекты благоустройства собрано более 16,5 млн голосов
🔗 https://t.me/minstroyrf/18980

🟡 В мастер-классах на ""Московских сезонах в Пекине"" участвовали свыше 16 тыс. человек
🔗 https://tass.ru/ekonomika/24238925

🟡 Более 52 млн человек посетили федеральные музеи в 2024 году
🔗 https://tass.ru/kultura/24230527

🟡 Старовойт сообщил, что к системе ""ЭРА-ГЛОНАСС"" подключили 12 млн автомобилей
🔗 https://tass.ru/ekonomika/24237895

#ППЛ_00 #пплфонд",0,6,0,0,СПбГУ
7521,-26611081,2025-06-19 16:01:34,"Ведущие вузы России подняли цены на обучение на 2025/26 учебный год 
На отдельных направлениях стоимость учебы в МФТИ выросла на 60%, в МГУ и СПбГУ – на 40%
В семи из десяти ведущих вузов России по версии рейтингового агентства RAEX за 2025 г. цены на обучение по отдельным направлениям подготовки выросли минимум на 25% в сравнении с 2024 г., подсчитали «Ведомости». Самый серьезный подъем цен – примерно на 50–60% – в Московском физико-техническом институте (МФТИ, Физтех). 
 
«Ведомости» анализировали изменение стоимости не всех направлений обучения в каждом университете, а только тех, которые считаются наиболее популярными. К таким в том числе относятся: «информационные системы и технологии», «экономика», «менеджмент», «информатика и вычислительная техника», «юриспруденция», «лингвистика», «журналистика», а также ведущие программы подготовки (в специализированных вузах, таких как Национальный исследовательский ядерный университет «МИФИ»). 
 
Цена за обучение на бакалавриате и специалитете МФТИ по программе «прикладная математика и информатика» выросла с 467 000 до 767 000 руб. в 2025 г. в сравнении с прошлым годом (прирост 64%). За этот же период еще на трех программах Физтеха стоимость платного обучения увеличилась на 48%: «информатика и вычислительная техника» – до 767 000 руб., «ядерная физика и технологии» и «техническая физика» – до 893 000 руб. В Московском государственном университете им. М. В. Ломоносова (МГУ) наиболее резко поднялись цены по программам «лечебное дело» (на 40% до 734 000 руб.) и «востоковедение и африканистика» (на 32% до 620 000 руб.). 
 
Другие технические вузы – Московский государственный технический университет им. Н. Э. Баумана (МГТУ), Национальный исследовательский ядерный университет «МИФИ» и Санкт-Петербургский Политехнический университет Петра Великого (СПбПУ) – также повысили цену обучения на отдельные направления. Во всех трех вузах выросла цена программы «прикладная математика и информатика»: в МГТУ – на 20% до 549 000 руб., в МИФИ – на 26% до 440 000 руб., в СПбПУ – на 31% до 302 000 руб. В МИФИ также увеличилась стоимость программ «техническая физика» и «физика» – на 26 и 25% до 430 000 и 500 000 руб. соответственно. 
 
Читайте подробнее: 

https://www.vedomosti.ru/society/articles/2025/06/19/1118022-veduschie-vuzi-rossii-podnyali-tseni-na-obuchenie",0,68,1,0,СПбГУ
763201,-42740601,2025-06-19 16:00:01,"🚊 На ПМЭФ-2025 было подписано соглашение о создании новой трамвайной линии в Санкт-Петербурге

Соглашение между правительством Санкт-Петербурга и компанией АО «АБЗ-Дорстрой» по строительству нового трамвайного маршрута было подписано вице-губернатором [id620291798|Николаем Линченко]. Линия протянется от микрорайона Славянка через железнодорожную станцию Царское Село, далее к кампусу СПбГУ и завершится у инновационного научно-технологического центра «Невская дельта».

Маршрут станет продолжением существующей трамвайной линии «Ст. метро Купчино — пос. Шушары — микрорайон Славянка», полностью соответствуя Генеральному плану развития Санкт-Петербурга.

Фото: Линченко Николай",14,968,0,2,СПбГУ
28226,-53577941,2025-06-19 16:00:01,"🔬527-ое заседание Региональной общественной организации «Петербургское онкологическое научное общество»

Дорогие коллеги, приглашаем вас к участию в регулярном заседании «Петербургского онкологического научного общества». 

Мероприятие состоится 25 июня в 16:00. В программе:

💬16:00 – 16:20 Роль обратного лимфогенного  картирования при хирургии аксилярных коллекторов у больных РМЖ. Табагуа Тенгиз Тенгизович,  к.м.н, научный сотрудник  отделения опухолей молочной железы ФГМУ НМИЦ онкологии им. Н.Н.Петрова

💬16:20 – 16:40 Влияние цифрового планирования и прототипирования в реконструктивно-пластическом этапе хирургического лечения больных с местно-распространённым  орофарингеальным  раком. Колчанов Георгий Михайлович, врач, онколог отделения хирургических методов лечения опухолей головы и шеи ГБУЗ «Санкт-Петербургский клинический онкологический диспансер»

💬16:40 – 17:00 Случаи из практики. Возможность комбинированной резекции при местно-распространенной резистентной к химиотерапии опухоли кишки первично признанной нерезектабельной. Топузов Рустем Эльдарович, к.м.н, доцент, клиника госпитальной хирургии им.В.А.Оппеля

💬17:00 – 17:20 Что делать, когда онкологическая помощь становится промежуточной  в системе оказания специализированной медицинской помощи ? Представление случаев из практики неспециализированных медицинских учреждений. Орлова Рашида Вахидовна, д.м.н., профессор, заведующий кафедрой онкологии Медицинского института СПБГУ, главный специалист по клинической онкологии СПБ ГБУЗ ГКОД

💬17:20 – 17:30 Обсуждение. Резолюция заседания

📍Место проведения: СПб ГБУЗ «Городской клинический онкологический диспансер», пр. Ветеранов, 56, конференц-зал, 1 этаж",25,1170,1,0,СПбГУ
38289,-221852098,2025-06-19 16:00:00,"На обложках школьных тетрадей предложили размещать список традиционных ценностей. С инициативой выступил глава финансово-хозяйственного управления РПЦ митрополит Владимирский и Суздальский Никандр.

Он пояснил, что президентский указ о традиционных ценностях недостаточно популяризируется, а многие наши сограждане не понимают, что именно входит в их список.

«Я вспоминаю свое школьное прошлое. На обороте тетради печатали гимн, таблицу умножения. Ну давайте там напишем ценности традиционные. Пусть ребенок прочитает, задумается», — сказал он на сессии ПМЭФ.

Идею представителя РПЦ поддержал ректор СПБГУ Николай Кропачев, который был модератором дискуссии. Он предложил обратиться в Минпросвещения.

Источник ТГ",2,78,0,0,СПбГУ
105442,-175478567,2025-06-19 15:56:30,"Соглашение между Петербургом и компанией АО ""АБЗ-Дорстрой"" о создании новой трамвайной линии подписали на ПМЭФ-2025, сообщили в Смольном. Новая линия пройдет по маршруту ""Славянка – ж.д. ст. Царское Село – Кампус СПбГУ – Невская дельта"". Подписали документ вице-губернатор Николай Линченко и руководитель компании Владимир Калинин. Проект поможет улучшить транспортное сообщение в районе Славянки, который застраивается, и продолжит существующую трамвайную линию ""Купчино – Шушары – Славянка"". Новая линия обеспечит связь кампуса СПбГУ с научно-технологическим центром Невская дельта, а также соединит жилые районы с метро и железнодорожными станциями Царское Село и Детскосельская. Это создаст возможность для развития транспортных связей между городами Пушкин и Колпино и сделает общественный транспорт более современным и удобным в южных районах Петербурга. ""ГК ""АБЗ-1"" является лидером дорожно-строительной отрасли Петербурга. В настоящее время компания успешно реализует крупнейший в России концессионный проект в сфере общественного легкорельсового транспорта по созданию и эксплуатации трамвайной сети ""ст. метро Купчино – пос. Шушары – микрорайон Славянка"", — отметили в Смольном. Также Смольный на форуме подписал соглашение о новом путепроводе на Салова. Сообщалось, что объект станет продолжением транспортной магистрали в створе Большого Смоленского проспекта. Как заявил губернатор города Александр Беглов, па ПМЭФ-2025 планируется подписать соглашений об инвестициях в промышленность на сумму в пять раз больше, чем год назад",0,10,0,0,СПбГУ
16079,-122218903,2025-06-19 15:52:31,"Студенты СПбГУ при поддержке Общественной палаты Санкт-Петербурга подготовили фильм о работе волонтеров СВО

Фильм ""Сплетая судьбы"" рассказывает о ежедневной работе тех, кто стремится помогать. На протяжении трёх месяцев студенты кафедры телерадиожурналистики СПбГУ снимали будни петербургских волонтёрских объединений и знакомились с их активными участниками. 

Премьера фильма состоялась в рамках фестиваля [https://vk.com/wall-122218903_16027|""Сила тыла""] в Кронштадте, который был организован Общественной палатой Санкт-Петербурга совместно с НКО.

Все видеоматериалы проекта [https://vk.com/wall-122218903_15885|""Волонтеры Петербурга""] можно посмотреть по хештегу #ВолонтерыСПб_ОПСПб_СПбГУ",33,813,5,0,СПбГУ
210150,-119026442,2025-06-19 15:42:14,"Топовые Питерские вузы подняли цены на обучение.

Например, стоимость обучения в СПбГУ по программе «экономика» выросла на 41% до 472 000 рублей. А в СПбПУ за учебу по программе «прикладная математика и информатика» придется заплатить 302 000 рублей — на 31% больше чем в прошлом году.",30,11639,5,3,СПбГУ
159046,-121810989,2025-06-19 15:42:14,"Топовые Питерские вузы подняли цены на обучение.

Например, стоимость обучения в СПбГУ по программе «экономика» выросла на 41% до 472 000 рублей. А в СПбПУ за учебу по программе «прикладная математика и информатика» придется заплатить 302 000 рублей — на 31% больше чем в прошлом году.",25,11772,7,3,СПбГУ
27865,-212372463,2025-06-19 15:42:13,"Топовые Питерские вузы подняли цены на обучение.

Например, стоимость обучения в СПбГУ по программе «экономика» выросла на 41% до 472 000 рублей. А в СПбПУ за учебу по программе «прикладная математика и информатика» придется заплатить 302 000 рублей — на 31% больше чем в прошлом году.",29,7416,4,0,СПбГУ
613,-229349731,2025-06-19 15:42:13,"Топовые Питерские вузы подняли цены на обучение.

Например, стоимость обучения в СПбГУ по программе «экономика» выросла на 41% до 472 000 рублей. А в СПбПУ за учебу по программе «прикладная математика и информатика» придется заплатить 302 000 рублей — на 31% больше чем в прошлом году.",12,7635,3,0,СПбГУ
3067,-120242675,2025-06-19 15:37:04,"📰19 июня 2025 года - Главные новости на сегодня

🟡 В Бразилии в дни саммита БРИКС пройдет открытая неделя науки БРИКС+
🔗 https://nauka.tass.ru/nauka/24258155

🟡 Корпорация МСП и ВЭБ.РФ поддержат проекты в сфере городской экономики на 100 млрд рублей в 2025 году
🔗 https://corpmsp.ru/about/press/news/novosti-korporatsii/korporatsiya-msp-i-veb-rf-podderzhat-proekty-v-sfere-gorodskoy-ekonomiki-na-100-mlrd-rubley-v-2025-g/

🟡 Ветераны СВО смогут пройти обучение и получить диплом СПбГУ
🔗 https://spbu.ru/news-events/novosti/pmef-2025-veterany-svo-smogut-proyti-obuchenie-i-poluchit-diplom-spbgu

🟡 В Якутии создадут завод по производству автономных энергокомплексов
🔗 https://t.me/minenergo_official/5232

🟡 Геоскан и оператор «ЭРА-ГЛОНАСС» будут совместно развивать технологии идентификации и связи для гражданской беспилотной авиации
🔗 https://aoglonass.ru/news/geoskan-i-operator-era-glonass-budut-sovmestno-razvivat-tekhnologii-identifikatsii-i-svyazi-dlya-gra

🟡 В Бразилии завершился XI Молодёжный саммит БРИКС, объединивший более 180 участников из 13 стран.
🔗 https://t.me/rosmolodez/19329

🟡 «Роснефть» повышает качество исследований керна
🔗 https://www.rosneft.ru/press/news/item/222292/

🟡 К июню 2025 года по программе догазификации газовые сети проложены к участкам 1,28 млн домовладений россиян
🔗 https://www.gazprom.ru/press/news/2025/june/article581746/

🟡 ""Автоваз"" представил на ПМЭФ Lada Aura для такси
🔗 https://tass.ru/ekonomika/24253205

🟡 Правительство продлило срок проведения эксперимента по онлайн-продаже льготных и субсидируемых авиабилетов
🔗 https://t.me/government_rus/21753

🟡 ДРСК повышает надежность электроснабжения Благовещенска
🔗 https://drsk.ru/press/news/drsk-povyshaet-nadezhnost-elektrosnabzheniya-blagoveshchenska/

🟡 С начала года российские рыбаки добыли свыше 2,2 млн тонн водных биоресурсов
🔗 https://fish.gov.ru/main-news/2025/06/17/s-nachala-goda-rossijskie-rybaki-dobyli-svyshe-22-mln-tonn-vodnyh-bioresursov/

🟡 Увеличение пособия по беременности коснется 13,5 тыс. студенток
🔗 https://tass.ru/obschestvo/24244865

🟡 Выпуск отечественных авто в 2024 году вырос на треть
🔗 https://tass.ru/ekonomika/24245221 

🟡 Ростех нарастил выручку от реализации гражданской продукции до 1,1 трлн рублей
🔗 https://t.me/rostecru/9543

🟡 Ростех предлагает более 2600 потенциальных вакансий для ветеранов СВО
🔗 https://t.me/rostecru/9542

🟡 Выручка Ростеха в 2024 году выросла на 27%
🔗 https://t.me/rostecru/9535

🟡 Росводресурсы представят звуки водных сокровищ России на VK Fest 2025
🔗 https://voda.gov.ru/press-tsenter/news/federalnye/560585/

🟡 На ""Госуслугах"" планируют внедрить навигатор по мерам поддержки молодых семей
🔗 https://tass.ru/obschestvo/24240937

🟡 На МСП.РФ ветераны СВО могут подать заявку на участие в программе «СВОй бизнес»
🔗 https://corpmsp.ru/about/press/news/novosti-korporatsii/na-msp-rf-veterany-svo-mogut-podat-zayavku-na-uchastie-v-programme-svoy-biznes/ 

🟡 Зеленые госзакупки: в приоритете экологичный транспорт
🔗 https://t.me/government_rus/21732

🟡 Почта России возобновляет отправку посылок в КНДР
🔗 https://tass.ru/ekonomika/24240071

🟡 В международном детском центре «Артек» на территории лагеря «Солнечный» завершилось строительство двух спальных корпусов на 1000 мест
🔗 https://t.me/minstroyrf/18977

🟡 На трек ""Креативная экономика"" форума ""Сильные идеи"" поступило 2,5 тыс. идей
🔗 https://tass.ru/ekonomika/24231485

🟡 В V Всероссийском онлайн-голосовании за объекты благоустройства собрано более 16,5 млн голосов
🔗 https://t.me/minstroyrf/18980

🟡 В мастер-классах на ""Московских сезонах в Пекине"" участвовали свыше 16 тыс. человек
🔗 https://tass.ru/ekonomika/24238925

🟡 Более 52 млн человек посетили федеральные музеи в 2024 году
🔗 https://tass.ru/kultura/24230527

🟡 Старовойт сообщил, что к системе ""ЭРА-ГЛОНАСС"" подключили 12 млн автомобилей
🔗 https://tass.ru/ekonomika/24237895

#ППЛ_00 #пплфонд",0,73,0,0,СПбГУ
15749,-217269037,2025-06-19 15:29:11,"Семь из десяти ведущих вузов России подняли цены на обучение по отдельным направлениям на 2025/26 учебный год.

В МФТИ и СПбГУ стоимость некоторых программ выросла более чем на 40%.",0,1,0,0,СПбГУ
9034,-228097688,2025-06-19 15:25:12,"Пять выпускников из Коми набрали по 100 баллов на ЕГЭ по физике

Фото: с сайта Правительства. Автор: . Текст: ""Progoroduhta RU (ПроГородУхта)"". Республика Коми снова подтвердила высокий уровень подготовки школьников — в этом году пять выпускников получили максимальные 100 баллов на ЕГЭ по физике. Четверо из них учатся в Физико-математическом лицее-интернате, а пятый представляет Лицей №1 Ухты.

Среди тех, кто показал блестящий результат, — Дана Большакова, Вадим Лыжин, Алина Ахмадулина и Илья Михайлов. Эти ребята не просто сдали экзамен на высший балл — они уже давно заявляют о себе как о сильнейших учениках региона. Вадим Лыжин и Илья Михайлов представляли Россию на Международной олимпиаде по экспериментальной физике, а Дана Большакова стала лучшей в старшей лиге Северного математического турнира.

Их успех стал закономерным итогом многолетней работы под руководством заслуженного учителя России Игоря Куликова. Педагог отмечает, что все ребята подходили к подготовке системно и ответственно, поэтому высокий результат был ожидаемым.

Пятый стобалльник — Дмитрий Сапачев из Лицея №1 Ухты. Его к победе привела Ида Горбачева, почетный работник образования РФ. Дмитрий неоднократно побеждал на региональных этапах Всероссийской олимпиады школьников, а также стал победителем интернет-олимпиады вузов Санкт-Петербурга, пишет ""Комиинформ"".

Интересно, что год назад в Коми было три стобалльника по физике, а в этом году их уже пять. Это говорит о том, что уровень подготовки в регионе продолжает расти. Большинство отличников планируют поступать в ведущие технические вузы страны, включая МФТИ, СПбГУ и МГУ. Их успех — не только личное достижение, но и показатель качества образования в республике.

Источник: https://progoroduhta.ru/novosti-regiona/69070",0,14,0,0,СПбГУ
856,-224374938,2025-06-19 15:22:30,"📰19 июня 2025 года - Главные новости на сегодня

🟡 В Бразилии в дни саммита БРИКС пройдет открытая неделя науки БРИКС+
🔗 https://nauka.tass.ru/nauka/24258155

🟡 Корпорация МСП и ВЭБ.РФ поддержат проекты в сфере городской экономики на 100 млрд рублей в 2025 году
🔗 https://corpmsp.ru/about/press/news/novosti-korporatsii/korporatsiya-msp-i-veb-rf-podderzhat-proekty-v-sfere-gorodskoy-ekonomiki-na-100-mlrd-rubley-v-2025-g/

🟡 Ветераны СВО смогут пройти обучение и получить диплом СПбГУ
🔗 https://spbu.ru/news-events/novosti/pmef-2025-veterany-svo-smogut-proyti-obuchenie-i-poluchit-diplom-spbgu

🟡 В Якутии создадут завод по производству автономных энергокомплексов
🔗 https://t.me/minenergo_official/5232

🟡 Геоскан и оператор «ЭРА-ГЛОНАСС» будут совместно развивать технологии идентификации и связи для гражданской беспилотной авиации
🔗 https://aoglonass.ru/news/geoskan-i-operator-era-glonass-budut-sovmestno-razvivat-tekhnologii-identifikatsii-i-svyazi-dlya-gra

🟡 В Бразилии завершился XI Молодёжный саммит БРИКС, объединивший более 180 участников из 13 стран.
🔗 https://t.me/rosmolodez/19329

🟡 «Роснефть» повышает качество исследований керна
🔗 https://www.rosneft.ru/press/news/item/222292/

🟡 К июню 2025 года по программе догазификации газовые сети проложены к участкам 1,28 млн домовладений россиян
🔗 https://www.gazprom.ru/press/news/2025/june/article581746/

🟡 ""Автоваз"" представил на ПМЭФ Lada Aura для такси
🔗 https://tass.ru/ekonomika/24253205

🟡 Правительство продлило срок проведения эксперимента по онлайн-продаже льготных и субсидируемых авиабилетов
🔗 https://t.me/government_rus/21753

🟡 ДРСК повышает надежность электроснабжения Благовещенска
🔗 https://drsk.ru/press/news/drsk-povyshaet-nadezhnost-elektrosnabzheniya-blagoveshchenska/

🟡 С начала года российские рыбаки добыли свыше 2,2 млн тонн водных биоресурсов
🔗 https://fish.gov.ru/main-news/2025/06/17/s-nachala-goda-rossijskie-rybaki-dobyli-svyshe-22-mln-tonn-vodnyh-bioresursov/

🟡 Увеличение пособия по беременности коснется 13,5 тыс. студенток
🔗 https://tass.ru/obschestvo/24244865

🟡 Выпуск отечественных авто в 2024 году вырос на треть
🔗 https://tass.ru/ekonomika/24245221 

🟡 Ростех нарастил выручку от реализации гражданской продукции до 1,1 трлн рублей
🔗 https://t.me/rostecru/9543

🟡 Ростех предлагает более 2600 потенциальных вакансий для ветеранов СВО
🔗 https://t.me/rostecru/9542

🟡 Выручка Ростеха в 2024 году выросла на 27%
🔗 https://t.me/rostecru/9535

🟡 Росводресурсы представят звуки водных сокровищ России на VK Fest 2025
🔗 https://voda.gov.ru/press-tsenter/news/federalnye/560585/

🟡 На ""Госуслугах"" планируют внедрить навигатор по мерам поддержки молодых семей
🔗 https://tass.ru/obschestvo/24240937

🟡 На МСП.РФ ветераны СВО могут подать заявку на участие в программе «СВОй бизнес»
🔗 https://corpmsp.ru/about/press/news/novosti-korporatsii/na-msp-rf-veterany-svo-mogut-podat-zayavku-na-uchastie-v-programme-svoy-biznes/ 

🟡 Зеленые госзакупки: в приоритете экологичный транспорт
🔗  https://t.me/government_rus/21732

🟡 Почта России возобновляет отправку посылок в КНДР
🔗 https://tass.ru/ekonomika/24240071

🟡  В международном детском центре «Артек» на территории лагеря «Солнечный» завершилось строительство двух спальных корпусов на 1000 мест
🔗 https://t.me/minstroyrf/18977

🟡  На трек ""Креативная экономика"" форума ""Сильные идеи"" поступило 2,5 тыс. идей
🔗 https://tass.ru/ekonomika/24231485

🟡  В V Всероссийском онлайн-голосовании за объекты благоустройства собрано более 16,5 млн голосов
🔗 https://t.me/minstroyrf/18980

🟡  В мастер-классах на ""Московских сезонах в Пекине"" участвовали свыше 16 тыс. человек
🔗 https://tass.ru/ekonomika/24238925

🟡 Более 52 млн человек посетили федеральные музеи в 2024 году
🔗  https://tass.ru/kultura/24230527

🟡  Старовойт сообщил, что к системе ""ЭРА-ГЛОНАСС"" подключили 12 млн автомобилей
🔗 https://tass.ru/ekonomika/24237895

#ППЛ_00 #пплфонд",0,2,0,0,СПбГУ
15,-230772845,2025-06-19 15:21:14,"Анастасия Юсупова:
«Работаю со взрослыми, которые действительно хотят изменений.
Помогаю тем, кто «застрял»: в отношениях, кризисах, потере смысла или комфортном болотце.
Помогаю выходить за границы привычного и разрешать себе больше. Со мной не скучно (изучаю и интегрирую разные подходы: от русских обрядов до восточных глубинных практик). Но одновременно тепло и безопасно (СПБГУ + 13 лет опыта и 2 ступень гештальта).
Главное для меня - искренность и реальные изменения, а не ""правильная"" психология.

21 июня 15:00-15:30 проведу танцевальную практику body jazz, можно всем без ограничений. Танцевать уметь не нужно. Достаточно просто хотеть размяться, расслабиться и получить удовольствие. Будем чувствовать разные части тела и освобождать их через движение».",14,438,2,0,СПбГУ
13572,-220321365,2025-06-19 15:21:21,"Семь из десяти ведущих вузов России подняли цены на обучение по отдельным направлениям на 2025/26 учебный год.

В МФТИ и СПбГУ стоимость некоторых программ выросла более чем на 40%.",0,0,0,0,СПбГУ
15637,-217428110,2025-06-19 15:19:48,"Семь из десяти ведущих вузов России подняли цены на обучение по отдельным направлениям на 2025/26 учебный год.

В МФТИ и СПбГУ стоимость некоторых программ выросла более чем на 40%.",0,0,0,0,СПбГУ
22565,-83344788,2025-06-19 15:15:46,"На ПМЭФ-2025 Челябинская область и [club52298374|СПбГУ] заключили соглашение о сотрудничестве

🤝На площадке Петербургского международного экономического форума (ПМЭФ) состоялась церемония подписания соглашение о сотрудничестве между правительством Челябинской области и Санкт-Петербургским государственным университетом (СПбГУ). 

✍️Подписи в документе поставили губернатор Челябинской области Алексей Текслер и ректор СПбГУ Николай Кропачев.

✔️Документ заложит основу для совместных проектов в сфере образования, науки и инноваций.

«Данное соглашение позволит реализовать в регионе много новых интересных инициатив. Санкт-Петербургский университет известен большим количеством инновационных и современных идей. Поэтому уверен, что вместе сможем реализовать много чего интересного в нашем регионе», - прокомментировал Алексей Текслер.

Ректор Санкт-Петербургского университета Николай Кропачев отметил, что одной из миссий вуза является содействие социально-экономическому развитию субъектов Российской Федерации. Для этого с 2020 года университет реализует программу «Менделеев», в рамках которой разрабатываются и реализуются проекты, требующие объединения потенциалов и ресурсов СПбГУ и региональных вузов.

«В СПбГУ большое внимание уделяется работе с субъектами Российской Федерации. Наша задача не просто оказывать им помощь, а повышать привлекательность родных регионов для молодых людей. Уверен, что участие Челябинской области в программе «Менделеев» будет иметь мультипликативный эффект», — сказал ректор СПбГУ Николай Кропачев.

🔺Ключевым направлением сотрудничества станет развитие межуниверситетского кампуса мирового уровня в Челябинске, в том числе:

✔️ экспертиза и выработка технологических цепочек в интересах предприятий Челябинской области на базе инфраструктуры кампуса (в области физики, материаловедения и биотехнологий);

✔️развитие потенциала креативных индустрий;

✔️ проведение научных исследований в интересах предприятий Челябинской области на уникальной базе Научного Парка СПбГУ;

✔️ совместные образовательные, научно-исследовательские и инновационные проекты;

✔️разработка и реализация сетевых образовательных программ бакалавриата и магистратуры, включая уже запущенную магистратуру «Физика новых материалов и высоких технологий» на базе [club24074705|ЧелГУ];

✔️разработка и проведение учебно-научных мероприятий для талантливых детей Челябинской области.",85,3661,10,0,СПбГУ
19389,-212399494,2025-06-19 15:14:41,"Семь из десяти ведущих вузов России подняли цены на обучение по отдельным направлениям на 2025/26 учебный год.

В МФТИ и СПбГУ стоимость некоторых программ выросла более чем на 40%.",0,0,0,0,СПбГУ
1969,-198811956,2025-06-19 15:14:33,"День памяти и скорби в СПбГУ

Уважаемые универсанты!

22 июня 1941 года произошло событие, изменившее историю не только нашей страны, но и всего мира. Универсанты никогда не забудут этой даты. 20 июня в 12:00 приглашаем всех к стеле ""В бессмертие ушедшим"" почтить память всех тех, кто отдал жизнь за Родину в лютую годину Великой отечественной войны.

Внутренний двор Двенадцати коллегий, Университетская наб., д. 7-9-11, лит. А",0,157,0,0,СПбГУ
